Frequency (Hz)	Level (dB)
6844.482422	-59.058163
6845.214844	-59.852398
6845.947266	-59.759697
6846.679688	-56.112343
6847.412109	-60.159081
6848.144531	-59.489933
6848.876953	-59.295834
6849.609375	-58.995476
6850.341797	-59.189823
6851.074219	-59.744938
6851.806641	-59.811047
6852.539062	-60.067890
6853.271484	-56.958771
6854.003906	-60.946354
6854.736328	-61.133610
6855.468750	-60.968166
6856.201172	-60.287704
6856.933594	-58.599480
6857.666016	-59.421425
6858.398438	-60.818813
6859.130859	-60.666821
6859.863281	-57.277176
6860.595703	-60.753448
6861.328125	-60.420841
6862.060547	-60.798038
6862.792969	-60.507576
6863.525391	-59.595047
6864.257812	-60.818851
6864.990234	-61.613781
6865.722656	-61.528339
6866.455078	-59.804272
6867.187500	-61.294155
6867.919922	-61.356949
6868.652344	-61.012672
6869.384766	-62.041027
6870.117188	-61.020184
6870.849609	-61.342609
6871.582031	-62.140610
6872.314453	-61.698795
6873.046875	-60.945473
6873.779297	-61.748081
6874.511719	-62.792152
6875.244141	-61.759819
6875.976562	-62.482540
6876.708984	-61.646381
6877.441406	-61.202656
6878.173828	-61.884052
6878.906250	-61.030651
6879.638672	-60.540848
6880.371094	-60.896065
6881.103516	-61.778053
6881.835938	-61.045963
6882.568359	-61.242596
6883.300781	-61.335464
6884.033203	-62.014591
6884.765625	-61.451008
6885.498047	-62.140743
6886.230469	-60.959049
6886.962891	-60.808784
6887.695312	-61.787861
6888.427734	-61.386936
6889.160156	-62.033669
6889.892578	-62.018211
6890.625000	-63.084789
6891.357422	-62.027031
6892.089844	-62.352829
6892.822266	-61.757393
6893.554688	-61.274452
6894.287109	-62.571178
6895.019531	-62.802151
6895.751953	-62.524616
6896.484375	-60.915482
6897.216797	-61.909870
6897.949219	-61.687416
6898.681641	-61.585678
6899.414062	-61.421577
6900.146484	-58.538654
6900.878906	-61.201004
6901.611328	-61.478729
6902.343750	-61.493607
6903.076172	-60.429131
6903.808594	-61.109932
6904.541016	-60.126667
6905.273438	-61.182316
6906.005859	-62.002518
6906.738281	-59.721836
6907.470703	-61.744740
6908.203125	-61.871723
6908.935547	-61.384560
6909.667969	-61.404541
6910.400391	-61.829102
6911.132812	-62.531715
6911.865234	-62.963902
6912.597656	-62.107033
6913.330078	-60.897327
6914.062500	-61.776989
6914.794922	-62.155155
6915.527344	-61.786518
6916.259766	-61.643452
6916.992188	-62.138538
6917.724609	-62.785507
6918.457031	-61.970463
6919.189453	-62.649040
6919.921875	-60.991428
6920.654297	-63.367924
6921.386719	-63.355377
6922.119141	-62.652489
6922.851562	-63.083763
6923.583984	-62.351082
6924.316406	-62.308220
6925.048828	-62.978882
6925.781250	-62.577213
6926.513672	-61.907871
6927.246094	-62.914452
6927.978516	-62.200214
6928.710938	-61.957542
6929.443359	-61.942089
6930.175781	-60.707172
6930.908203	-60.957516
6931.640625	-60.679089
6932.373047	-60.252670
6933.105469	-60.923103
6933.837891	-61.386311
6934.570312	-61.507599
6935.302734	-61.300659
6936.035156	-62.187645
6936.767578	-60.356194
6937.500000	-61.494858
6938.232422	-60.598297
6938.964844	-61.218601
6939.697266	-59.914883
6940.429688	-60.233685
6941.162109	-60.704121
6941.894531	-61.252701
6942.626953	-60.450649
6943.359375	-59.422001
6944.091797	-60.516327
6944.824219	-60.783916
6945.556641	-60.555698
6946.289062	-59.707653
6947.021484	-59.803333
6947.753906	-61.235023
6948.486328	-61.740768
6949.218750	-61.339233
6949.951172	-59.771976
6950.683594	-61.143616
6951.416016	-60.944981
6952.148438	-61.335468
6952.880859	-59.519096
6953.613281	-59.544369
6954.345703	-60.742733
6955.078125	-61.689713
6955.810547	-60.810863
6956.542969	-57.755356
6957.275391	-59.828888
6958.007812	-62.215824
6958.740234	-59.575550
6959.472656	-59.442001
6960.205078	-57.121098
6960.937500	-59.784466
6961.669922	-60.390411
6962.402344	-60.845692
6963.134766	-57.348354
6963.867188	-60.456928
6964.599609	-60.620205
6965.332031	-59.932060
6966.064453	-60.787529
6966.796875	-56.267921
6967.529297	-60.355030
6968.261719	-60.601727
6968.994141	-58.929543
6969.726562	-57.408264
6970.458984	-59.359035
6971.191406	-59.075787
6971.923828	-59.560150
6972.656250	-58.711578
6973.388672	-53.731403
6974.121094	-57.433464
6974.853516	-58.692425
6975.585938	-57.853039
6976.318359	-56.811180
6977.050781	-56.074013
6977.783203	-58.192619
6978.515625	-58.314232
6979.248047	-58.301682
6979.980469	-52.617462
6980.712891	-58.282913
6981.445312	-58.535343
6982.177734	-58.854443
6982.910156	-57.567314
6983.642578	-57.453072
6984.375000	-58.294193
6985.107422	-59.495033
6985.839844	-59.581432
6986.572266	-55.548485
6987.304688	-60.237778
6988.037109	-60.908516
6988.769531	-59.698292
6989.501953	-60.123867
6990.234375	-58.262962
6990.966797	-60.602188
6991.699219	-60.394230
6992.431641	-60.161404
6993.164062	-56.004051
6993.896484	-60.088310
6994.628906	-59.976616
6995.361328	-59.783306
6996.093750	-59.915852
6996.826172	-57.699165
6997.558594	-59.361019
6998.291016	-60.378819
6999.023438	-60.617577
6999.755859	-57.532745
7000.488281	-60.005291
7001.220703	-60.077324
7001.953125	-59.241821
7002.685547	-60.571911
7003.417969	-59.165569
7004.150391	-61.540634
7004.882812	-60.375423
7005.615234	-60.134212
7006.347656	-59.204033
7007.080078	-59.138348
7007.812500	-60.762344
7008.544922	-61.870243
7009.277344	-61.536026
7010.009766	-58.111156
7010.742188	-61.010143
7011.474609	-60.907070
7012.207031	-60.086761
7012.939453	-58.895439
7013.671875	-58.411385
7014.404297	-59.509575
7015.136719	-60.074505
7015.869141	-59.672489
7016.601562	-55.147095
7017.333984	-59.402748
7018.066406	-59.860966
7018.798828	-58.177345
7019.531250	-56.550354
7020.263672	-53.906593
7020.996094	-57.697937
7021.728516	-60.309982
7022.460938	-58.970631
7023.193359	-54.462376
7023.925781	-58.660873
7024.658203	-58.701668
7025.390625	-58.385960
7026.123047	-58.548634
7026.855469	-54.266010
7027.587891	-58.494610
7028.320312	-60.222225
7029.052734	-59.383209
7029.785156	-55.041924
7030.517578	-58.961605
7031.250000	-59.955750
7031.982422	-59.266468
7032.714844	-58.967804
7033.447266	-55.260807
7034.179688	-58.866280
7034.912109	-59.337273
7035.644531	-58.985050
7036.376953	-56.745647
7037.109375	-57.963989
7037.841797	-58.763531
7038.574219	-59.520714
7039.306641	-59.287338
7040.039062	-54.280090
7040.771484	-59.794174
7041.503906	-60.725521
7042.236328	-59.084389
7042.968750	-58.020298
7043.701172	-58.647522
7044.433594	-59.098129
7045.166016	-60.022709
7045.898438	-59.864223
7046.630859	-56.535744
7047.363281	-59.968624
7048.095703	-60.465691
7048.828125	-60.017525
7049.560547	-59.657730
7050.292969	-58.457390
7051.025391	-59.785812
7051.757812	-61.436924
7052.490234	-59.813244
7053.222656	-57.411411
7053.955078	-60.359638
7054.687500	-61.390373
7055.419922	-60.632782
7056.152344	-61.626991
7056.884766	-59.554779
7057.617188	-60.328602
7058.349609	-61.854576
7059.082031	-60.758148
7059.814453	-58.095734
7060.546875	-60.752434
7061.279297	-60.307446
7062.011719	-60.311523
7062.744141	-60.722416
7063.476562	-59.627098
7064.208984	-61.241402
7064.941406	-61.540634
7065.673828	-60.857433
7066.406250	-59.065807
7067.138672	-61.497135
7067.871094	-61.673252
7068.603516	-61.405613
7069.335938	-61.646214
7070.068359	-57.967731
7070.800781	-60.281647
7071.533203	-61.031914
7072.265625	-60.382687
7072.998047	-57.551147
7073.730469	-58.287849
7074.462891	-60.420208
7075.195312	-60.620045
7075.927734	-60.074261
7076.660156	-55.933529
7077.392578	-59.337391
7078.125000	-60.446377
7078.857422	-58.874012
7079.589844	-57.038296
7080.322266	-55.530441
7081.054688	-59.230907
7081.787109	-59.987957
7082.519531	-59.344074
7083.251953	-55.488083
7083.984375	-60.137070
7084.716797	-60.751934
7085.449219	-60.057941
7086.181641	-59.702068
7086.914062	-57.239792
7087.646484	-60.570877
7088.378906	-61.263355
7089.111328	-60.632362
7089.843750	-58.399105
7090.576172	-60.548008
7091.308594	-62.837265
7092.041016	-61.478195
7092.773438	-61.464005
7093.505859	-59.238266
7094.238281	-60.796680
7094.970703	-60.703613
7095.703125	-60.858746
7096.435547	-59.985863
7097.167969	-61.460678
7097.900391	-61.064716
7098.632812	-61.904900
7099.365234	-61.599495
7100.097656	-59.295265
7100.830078	-61.870319
7101.562500	-61.477890
7102.294922	-60.901814
7103.027344	-61.399467
7103.759766	-61.497673
7104.492188	-62.318268
7105.224609	-62.047302
7105.957031	-62.543610
7106.689453	-60.922726
7107.421875	-63.612171
7108.154297	-62.428196
7108.886719	-62.712482
7109.619141	-63.306759
7110.351562	-63.536812
7111.083984	-62.317158
7111.816406	-61.759224
7112.548828	-62.286171
7113.281250	-61.205936
7114.013672	-62.565823
7114.746094	-61.551224
7115.478516	-62.587681
7116.210938	-61.791733
7116.943359	-62.127930
7117.675781	-61.778160
7118.408203	-61.855949
7119.140625	-62.154484
7119.873047	-60.298820
7120.605469	-61.208950
7121.337891	-62.240639
7122.070312	-61.543591
7122.802734	-61.462967
7123.535156	-61.545158
7124.267578	-62.046288
7125.000000	-61.230740
7125.732422	-63.138000
7126.464844	-61.779289
7127.197266	-63.274281
7127.929688	-61.671665
7128.662109	-62.113686
7129.394531	-62.655056
7130.126953	-62.627605
7130.859375	-62.123192
7131.591797	-61.498310
7132.324219	-62.746841
7133.056641	-63.038589
7133.789062	-63.259136
7134.521484	-62.881977
7135.253906	-63.442360
7135.986328	-64.008591
7136.718750	-63.791031
7137.451172	-62.360546
7138.183594	-62.879852
7138.916016	-62.425430
7139.648438	-61.602924
7140.380859	-61.318459
7141.113281	-62.827652
7141.845703	-61.816521
7142.578125	-62.512436
7143.310547	-61.733891
7144.042969	-63.404911
7144.775391	-62.585197
7145.507812	-62.480347
7146.240234	-62.863808
7146.972656	-62.666241
7147.705078	-63.442383
7148.437500	-62.574078
7149.169922	-61.721729
7149.902344	-61.898079
7150.634766	-63.199429
7151.367188	-61.954357
7152.099609	-61.582031
7152.832031	-62.143475
7153.564453	-60.728859
7154.296875	-61.681370
7155.029297	-60.681900
7155.761719	-61.425301
7156.494141	-59.454731
7157.226562	-59.904118
7157.958984	-59.558739
7158.691406	-59.247650
7159.423828	-60.663189
7160.156250	-57.364243
7160.888672	-59.589573
7161.621094	-60.964817
7162.353516	-60.117245
7163.085938	-59.197887
7163.818359	-60.044228
7164.550781	-60.741650
7165.283203	-60.969200
7166.015625	-60.376484
7166.748047	-57.681221
7167.480469	-60.136242
7168.212891	-59.623341
7168.945312	-59.765442
7169.677734	-60.073486
7170.410156	-60.613884
7171.142578	-61.373741
7171.875000	-62.400227
7172.607422	-61.262146
7173.339844	-59.030659
7174.072266	-61.221302
7174.804688	-61.358772
7175.537109	-60.336746
7176.269531	-59.547016
7177.001953	-59.939770
7177.734375	-60.149834
7178.466797	-59.899467
7179.199219	-60.617851
7179.931641	-59.290852
7180.664062	-59.789642
7181.396484	-59.863274
7182.128906	-60.612701
7182.861328	-61.386700
7183.593750	-60.878883
7184.326172	-61.347527
7185.058594	-61.769135
7185.791016	-62.089680
7186.523438	-60.079105
7187.255859	-61.602203
7187.988281	-61.519802
7188.720703	-61.348450
7189.453125	-61.136936
7190.185547	-61.269558
7190.917969	-60.991531
7191.650391	-62.019295
7192.382812	-61.178173
7193.115234	-60.897579
7193.847656	-61.232327
7194.580078	-60.987553
7195.312500	-61.901340
7196.044922	-61.133434
7196.777344	-60.962788
7197.509766	-60.899502
7198.242188	-60.709396
7198.974609	-59.910126
7199.707031	-60.763123
7200.439453	-60.086754
7201.171875	-61.080406
7201.904297	-60.734169
7202.636719	-60.799744
7203.369141	-61.070354
7204.101562	-61.619370
7204.833984	-61.298012
7205.566406	-62.072685
7206.298828	-60.305340
7207.031250	-60.144691
7207.763672	-61.136116
7208.496094	-60.488869
7209.228516	-59.809010
7209.960938	-60.238384
7210.693359	-60.474602
7211.425781	-61.432983
7212.158203	-60.878056
7212.890625	-60.926083
7213.623047	-61.149364
7214.355469	-60.793007
7215.087891	-59.950710
7215.820312	-60.694115
7216.552734	-60.141354
7217.285156	-59.526478
7218.017578	-60.391319
7218.750000	-59.975914
7219.482422	-59.247200
7220.214844	-58.786690
7220.947266	-60.329185
7221.679688	-60.045982
7222.412109	-59.157181
7223.144531	-59.569542
7223.876953	-60.591965
7224.609375	-59.949589
7225.341797	-60.608166
7226.074219	-60.480339
7226.806641	-60.674236
7227.539062	-60.481373
7228.271484	-59.899246
7229.003906	-59.997799
7229.736328	-59.922539
7230.468750	-60.802410
7231.201172	-60.906132
7231.933594	-60.877243
7232.666016	-60.849598
7233.398438	-61.378513
7234.130859	-60.953270
7234.863281	-61.023132
7235.595703	-61.053238
7236.328125	-60.216412
7237.060547	-59.564465
7237.792969	-59.155006
7238.525391	-60.035812
7239.257812	-60.171196
7239.990234	-59.002449
7240.722656	-60.848530
7241.455078	-60.108955
7242.187500	-60.666874
7242.919922	-60.924385
7243.652344	-60.977364
7244.384766	-60.792877
7245.117188	-61.597012
7245.849609	-62.022308
7246.582031	-60.968235
7247.314453	-61.822422
7248.046875	-61.645729
7248.779297	-61.653019
7249.511719	-61.687660
7250.244141	-61.516300
7250.976562	-62.127876
7251.708984	-62.447536
7252.441406	-62.078590
7253.173828	-61.275928
7253.906250	-62.442661
7254.638672	-62.385349
7255.371094	-62.763855
7256.103516	-61.598640
7256.835938	-61.055626
7257.568359	-61.755489
7258.300781	-62.426483
7259.033203	-62.626385
7259.765625	-61.154503
7260.498047	-61.129234
7261.230469	-61.788799
7261.962891	-61.798939
7262.695312	-61.048107
7263.427734	-62.096802
7264.160156	-61.617599
7264.892578	-61.687794
7265.625000	-61.730659
7266.357422	-61.974865
7267.089844	-61.515278
7267.822266	-62.416195
7268.554688	-62.327431
7269.287109	-61.703575
7270.019531	-61.433708
7270.751953	-62.123386
7271.484375	-61.312542
7272.216797	-61.592068
7272.949219	-61.660423
7273.681641	-61.576588
7274.414062	-62.531948
7275.146484	-62.476074
7275.878906	-61.136940
7276.611328	-62.064564
7277.343750	-61.496311
7278.076172	-62.275726
7278.808594	-63.689896
7279.541016	-63.046227
7280.273438	-62.208572
7281.005859	-62.294704
7281.738281	-61.780113
7282.470703	-61.566814
7283.203125	-62.901199
7283.935547	-61.659943
7284.667969	-61.627720
7285.400391	-62.069378
7286.132812	-62.957432
7286.865234	-61.588020
7287.597656	-61.565720
7288.330078	-60.325741
7289.062500	-60.305122
7289.794922	-62.477745
7290.527344	-62.124477
7291.259766	-62.287575
7291.992188	-62.675114
7292.724609	-62.835823
7293.457031	-62.760281
7294.189453	-62.576496
7294.921875	-61.508007
7295.654297	-62.025635
7296.386719	-63.265789
7297.119141	-62.985603
7297.851562	-60.749901
7298.583984	-62.216625
7299.316406	-61.554256
7300.048828	-61.109100
7300.781250	-62.063576
7301.513672	-62.249958
7302.246094	-61.447811
7302.978516	-62.486809
7303.710938	-61.205978
7304.443359	-61.497696
7305.175781	-63.165321
7305.908203	-62.070400
7306.640625	-61.978107
7307.373047	-60.992569
7308.105469	-61.159840
7308.837891	-61.254639
7309.570312	-60.822796
7310.302734	-61.059750
7311.035156	-60.216297
7311.767578	-61.583729
7312.500000	-61.965103
7313.232422	-60.232395
7313.964844	-60.238098
7314.697266	-60.723377
7315.429688	-60.316784
7316.162109	-59.887421
7316.894531	-60.650768
7317.626953	-59.225033
7318.359375	-60.398880
7319.091797	-60.953430
7319.824219	-59.618282
7320.556641	-60.049049
7321.289062	-60.149361
7322.021484	-60.282898
7322.753906	-60.213921
7323.486328	-59.876846
7324.218750	-59.813751
7324.951172	-61.089211
7325.683594	-61.567757
7326.416016	-60.215240
7327.148438	-59.380833
7327.880859	-60.477360
7328.613281	-61.331333
7329.345703	-60.457615
7330.078125	-60.079662
7330.810547	-61.479576
7331.542969	-62.664516
7332.275391	-62.767643
7333.007812	-61.629463
7333.740234	-61.298248
7334.472656	-60.964382
7335.205078	-61.577530
7335.937500	-61.486610
7336.669922	-61.601959
7337.402344	-60.070148
7338.134766	-60.518250
7338.867188	-61.237701
7339.599609	-61.208298
7340.332031	-60.938019
7341.064453	-61.506508
7341.796875	-62.011688
7342.529297	-61.645233
7343.261719	-62.246822
7343.994141	-61.196754
7344.726562	-60.231071
7345.458984	-62.400848
7346.191406	-62.462482
7346.923828	-60.811127
7347.656250	-61.181549
7348.388672	-62.949238
7349.121094	-61.505337
7349.853516	-62.224930
7350.585938	-61.635323
7351.318359	-61.649246
7352.050781	-61.192753
7352.783203	-62.429665
7353.515625	-60.265324
7354.248047	-62.141010
7354.980469	-61.865578
7355.712891	-60.622246
7356.445312	-60.470860
7357.177734	-61.144814
7357.910156	-61.531288
7358.642578	-61.993225
7359.375000	-61.992336
7360.107422	-58.977333
7360.839844	-62.176594
7361.572266	-62.143330
7362.304688	-61.011200
7363.037109	-60.695679
7363.769531	-60.319469
7364.501953	-60.171371
7365.234375	-61.164837
7365.966797	-60.786255
7366.699219	-58.236629
7367.431641	-61.243366
7368.164062	-60.722519
7368.896484	-61.011429
7369.628906	-59.425423
7370.361328	-59.126392
7371.093750	-60.977577
7371.826172	-61.232121
7372.558594	-60.352547
7373.291016	-56.627338
7374.023438	-60.525593
7374.755859	-59.198238
7375.488281	-59.391953
7376.220703	-58.665184
7376.953125	-57.102955
7377.685547	-58.188160
7378.417969	-58.930840
7379.150391	-57.897842
7379.882812	-54.343952
7380.615234	-58.116333
7381.347656	-58.284119
7382.080078	-58.091724
7382.812500	-58.383717
7383.544922	-56.351955
7384.277344	-59.229797
7385.009766	-59.843765
7385.742188	-58.879414
7386.474609	-56.526443
7387.207031	-59.703499
7387.939453	-59.349304
7388.671875	-60.907303
7389.404297	-59.540264
7390.136719	-55.727882
7390.869141	-58.601009
7391.601562	-59.854832
7392.333984	-58.637047
7393.066406	-56.066746
7393.798828	-58.421753
7394.531250	-57.139511
7395.263672	-58.317162
7395.996094	-58.830685
7396.728516	-55.127216
7397.460938	-58.213646
7398.193359	-59.475422
7398.925781	-57.967663
7399.658203	-55.859798
7400.390625	-56.212379
7401.123047	-58.312683
7401.855469	-60.893276
7402.587891	-59.644379
7403.320312	-55.557228
7404.052734	-60.226044
7404.785156	-61.059063
7405.517578	-59.954063
7406.250000	-59.839745
7406.982422	-58.711010
7407.714844	-60.633133
7408.447266	-62.154694
7409.179688	-61.341465
7409.912109	-58.908005
7410.644531	-61.722523
7411.376953	-61.939949
7412.109375	-61.774403
7412.841797	-61.493721
7413.574219	-59.603329
7414.306641	-61.663708
7415.039062	-62.206074
7415.771484	-61.756023
7416.503906	-59.922081
7417.236328	-60.842007
7417.968750	-61.562244
7418.701172	-61.400681
7419.433594	-61.829395
7420.166016	-59.212170
7420.898438	-60.640076
7421.630859	-62.240780
7422.363281	-61.560177
7423.095703	-60.748566
7423.828125	-61.377712
